id,item_id,dept_id,cat_id,store_id,state_id,macrogrupo
FOODS_1_006_CA_4_validation,FOODS_1_006,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_008_CA_4_validation,FOODS_1_008,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_009_CA_4_validation,FOODS_1_009,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_010_CA_4_validation,FOODS_1_010,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_011_CA_4_validation,FOODS_1_011,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_012_CA_4_validation,FOODS_1_012,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_013_CA_4_validation,FOODS_1_013,FOODS_1,FOODS,CA_4,CA,Tendencia
FOODS_1_014_CA_4_validation,FOODS_1_014,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_015_CA_4_validation,FOODS_1_015,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_016_CA_4_validation,FOODS_1_016,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_017_CA_4_validation,FOODS_1_017,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_018_CA_4_validation,FOODS_1_018,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_019_CA_4_validation,FOODS_1_019,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_020_CA_4_validation,FOODS_1_020,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_021_CA_4_validation,FOODS_1_021,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_022_CA_4_validation,FOODS_1_022,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_023_CA_4_validation,FOODS_1_023,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_024_CA_4_validation,FOODS_1_024,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_025_CA_4_validation,FOODS_1_025,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_026_CA_4_validation,FOODS_1_026,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_027_CA_4_validation,FOODS_1_027,FOODS_1,FOODS,CA_4,CA,Tendencia
FOODS_1_028_CA_4_validation,FOODS_1_028,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_029_CA_4_validation,FOODS_1_029,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_030_CA_4_validation,FOODS_1_030,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_031_CA_4_validation,FOODS_1_031,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_032_CA_4_validation,FOODS_1_032,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_033_CA_4_validation,FOODS_1_033,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_034_CA_4_validation,FOODS_1_034,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_035_CA_4_validation,FOODS_1_035,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_036_CA_4_validation,FOODS_1_036,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_037_CA_4_validation,FOODS_1_037,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_038_CA_4_validation,FOODS_1_038,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_039_CA_4_validation,FOODS_1_039,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_040_CA_4_validation,FOODS_1_040,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_041_CA_4_validation,FOODS_1_041,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_042_CA_4_validation,FOODS_1_042,FOODS_1,FOODS,CA_4,CA,Tendencia
FOODS_1_043_CA_4_validation,FOODS_1_043,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_044_CA_4_validation,FOODS_1_044,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_045_CA_4_validation,FOODS_1_045,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_046_CA_4_validation,FOODS_1_046,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_047_CA_4_validation,FOODS_1_047,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_048_CA_4_validation,FOODS_1_048,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_049_CA_4_validation,FOODS_1_049,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_050_CA_4_validation,FOODS_1_050,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_051_CA_4_validation,FOODS_1_051,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_052_CA_4_validation,FOODS_1_052,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_053_CA_4_validation,FOODS_1_053,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_054_CA_4_validation,FOODS_1_054,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_055_CA_4_validation,FOODS_1_055,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_056_CA_4_validation,FOODS_1_056,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_057_CA_4_validation,FOODS_1_057,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_058_CA_4_validation,FOODS_1_058,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_059_CA_4_validation,FOODS_1_059,FOODS_1,FOODS,CA_4,CA,Tendencia
FOODS_1_060_CA_4_validation,FOODS_1_060,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_061_CA_4_validation,FOODS_1_061,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_062_CA_4_validation,FOODS_1_062,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_063_CA_4_validation,FOODS_1_063,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_064_CA_4_validation,FOODS_1_064,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_065_CA_4_validation,FOODS_1_065,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_066_CA_4_validation,FOODS_1_066,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_067_CA_4_validation,FOODS_1_067,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_068_CA_4_validation,FOODS_1_068,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_069_CA_4_validation,FOODS_1_069,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_070_CA_4_validation,FOODS_1_070,FOODS_1,FOODS,CA_4,CA,Tendencia
FOODS_1_071_CA_4_validation,FOODS_1_071,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_072_CA_4_validation,FOODS_1_072,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_073_CA_4_validation,FOODS_1_073,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_074_CA_4_validation,FOODS_1_074,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_075_CA_4_validation,FOODS_1_075,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_076_CA_4_validation,FOODS_1_076,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_077_CA_4_validation,FOODS_1_077,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_078_CA_4_validation,FOODS_1_078,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_079_CA_4_validation,FOODS_1_079,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_080_CA_4_validation,FOODS_1_080,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_081_CA_4_validation,FOODS_1_081,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_082_CA_4_validation,FOODS_1_082,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_083_CA_4_validation,FOODS_1_083,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_084_CA_4_validation,FOODS_1_084,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_085_CA_4_validation,FOODS_1_085,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_086_CA_4_validation,FOODS_1_086,FOODS_1,FOODS,CA_4,CA,Estacional
FOODS_1_087_CA_4_validation,FOODS_1_087,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_088_CA_4_validation,FOODS_1_088,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_089_CA_4_validation,FOODS_1_089,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_090_CA_4_validation,FOODS_1_090,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_091_CA_4_validation,FOODS_1_091,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_092_CA_4_validation,FOODS_1_092,FOODS_1,FOODS,CA_4,CA,Tendencia
FOODS_1_093_CA_4_validation,FOODS_1_093,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_094_CA_4_validation,FOODS_1_094,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_095_CA_4_validation,FOODS_1_095,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_096_CA_4_validation,FOODS_1_096,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_097_CA_4_validation,FOODS_1_097,FOODS_1,FOODS,CA_4,CA,Tendencia
FOODS_1_098_CA_4_validation,FOODS_1_098,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_099_CA_4_validation,FOODS_1_099,FOODS_1,FOODS,CA_4,CA,Tendencia
FOODS_1_101_CA_4_validation,FOODS_1_101,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_102_CA_4_validation,FOODS_1_102,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_103_CA_4_validation,FOODS_1_103,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_104_CA_4_validation,FOODS_1_104,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_105_CA_4_validation,FOODS_1_105,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_106_CA_4_validation,FOODS_1_106,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_107_CA_4_validation,FOODS_1_107,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_108_CA_4_validation,FOODS_1_108,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_109_CA_4_validation,FOODS_1_109,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_110_CA_4_validation,FOODS_1_110,FOODS_1,FOODS,CA_4,CA,Tendencia
FOODS_1_111_CA_4_validation,FOODS_1_111,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_112_CA_4_validation,FOODS_1_112,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_113_CA_4_validation,FOODS_1_113,FOODS_1,FOODS,CA_4,CA,Tendencia
FOODS_1_114_CA_4_validation,FOODS_1_114,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_115_CA_4_validation,FOODS_1_115,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_116_CA_4_validation,FOODS_1_116,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_117_CA_4_validation,FOODS_1_117,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_118_CA_4_validation,FOODS_1_118,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_119_CA_4_validation,FOODS_1_119,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_120_CA_4_validation,FOODS_1_120,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_121_CA_4_validation,FOODS_1_121,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_122_CA_4_validation,FOODS_1_122,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_123_CA_4_validation,FOODS_1_123,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_124_CA_4_validation,FOODS_1_124,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_125_CA_4_validation,FOODS_1_125,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_126_CA_4_validation,FOODS_1_126,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_127_CA_4_validation,FOODS_1_127,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_128_CA_4_validation,FOODS_1_128,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_129_CA_4_validation,FOODS_1_129,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_130_CA_4_validation,FOODS_1_130,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_131_CA_4_validation,FOODS_1_131,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_132_CA_4_validation,FOODS_1_132,FOODS_1,FOODS,CA_4,CA,Tendencia
FOODS_1_133_CA_4_validation,FOODS_1_133,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_134_CA_4_validation,FOODS_1_134,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_135_CA_4_validation,FOODS_1_135,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_136_CA_4_validation,FOODS_1_136,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_137_CA_4_validation,FOODS_1_137,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_138_CA_4_validation,FOODS_1_138,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_139_CA_4_validation,FOODS_1_139,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_140_CA_4_validation,FOODS_1_140,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_141_CA_4_validation,FOODS_1_141,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_142_CA_4_validation,FOODS_1_142,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_143_CA_4_validation,FOODS_1_143,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_144_CA_4_validation,FOODS_1_144,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_145_CA_4_validation,FOODS_1_145,FOODS_1,FOODS,CA_4,CA,Tendencia
FOODS_1_146_CA_4_validation,FOODS_1_146,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_147_CA_4_validation,FOODS_1_147,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_148_CA_4_validation,FOODS_1_148,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_149_CA_4_validation,FOODS_1_149,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_150_CA_4_validation,FOODS_1_150,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_151_CA_4_validation,FOODS_1_151,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_152_CA_4_validation,FOODS_1_152,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_153_CA_4_validation,FOODS_1_153,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_154_CA_4_validation,FOODS_1_154,FOODS_1,FOODS,CA_4,CA,Tendencia
FOODS_1_155_CA_4_validation,FOODS_1_155,FOODS_1,FOODS,CA_4,CA,Tendencia
FOODS_1_156_CA_4_validation,FOODS_1_156,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_157_CA_4_validation,FOODS_1_157,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_158_CA_4_validation,FOODS_1_158,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_159_CA_4_validation,FOODS_1_159,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_160_CA_4_validation,FOODS_1_160,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_161_CA_4_validation,FOODS_1_161,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_162_CA_4_validation,FOODS_1_162,FOODS_1,FOODS,CA_4,CA,Tendencia
FOODS_1_163_CA_4_validation,FOODS_1_163,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_164_CA_4_validation,FOODS_1_164,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_166_CA_4_validation,FOODS_1_166,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_167_CA_4_validation,FOODS_1_167,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_168_CA_4_validation,FOODS_1_168,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_169_CA_4_validation,FOODS_1_169,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_170_CA_4_validation,FOODS_1_170,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_171_CA_4_validation,FOODS_1_171,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_172_CA_4_validation,FOODS_1_172,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_173_CA_4_validation,FOODS_1_173,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_174_CA_4_validation,FOODS_1_174,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_175_CA_4_validation,FOODS_1_175,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_176_CA_4_validation,FOODS_1_176,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_177_CA_4_validation,FOODS_1_177,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_178_CA_4_validation,FOODS_1_178,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_179_CA_4_validation,FOODS_1_179,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_180_CA_4_validation,FOODS_1_180,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_181_CA_4_validation,FOODS_1_181,FOODS_1,FOODS,CA_4,CA,Tendencia
FOODS_1_182_CA_4_validation,FOODS_1_182,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_183_CA_4_validation,FOODS_1_183,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_184_CA_4_validation,FOODS_1_184,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_185_CA_4_validation,FOODS_1_185,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_186_CA_4_validation,FOODS_1_186,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_187_CA_4_validation,FOODS_1_187,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_188_CA_4_validation,FOODS_1_188,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_189_CA_4_validation,FOODS_1_189,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_190_CA_4_validation,FOODS_1_190,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_191_CA_4_validation,FOODS_1_191,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_192_CA_4_validation,FOODS_1_192,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_193_CA_4_validation,FOODS_1_193,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_194_CA_4_validation,FOODS_1_194,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_195_CA_4_validation,FOODS_1_195,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_196_CA_4_validation,FOODS_1_196,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_197_CA_4_validation,FOODS_1_197,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_198_CA_4_validation,FOODS_1_198,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_199_CA_4_validation,FOODS_1_199,FOODS_1,FOODS,CA_4,CA,Tendencia
FOODS_1_200_CA_4_validation,FOODS_1_200,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_201_CA_4_validation,FOODS_1_201,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_202_CA_4_validation,FOODS_1_202,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_203_CA_4_validation,FOODS_1_203,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_204_CA_4_validation,FOODS_1_204,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_205_CA_4_validation,FOODS_1_205,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_206_CA_4_validation,FOODS_1_206,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_207_CA_4_validation,FOODS_1_207,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_208_CA_4_validation,FOODS_1_208,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_209_CA_4_validation,FOODS_1_209,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_210_CA_4_validation,FOODS_1_210,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_211_CA_4_validation,FOODS_1_211,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_212_CA_4_validation,FOODS_1_212,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_213_CA_4_validation,FOODS_1_213,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_214_CA_4_validation,FOODS_1_214,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_215_CA_4_validation,FOODS_1_215,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_216_CA_4_validation,FOODS_1_216,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_217_CA_4_validation,FOODS_1_217,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_218_CA_4_validation,FOODS_1_218,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_1_219_CA_4_validation,FOODS_1_219,FOODS_1,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_001_CA_4_validation,FOODS_2_001,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_002_CA_4_validation,FOODS_2_002,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_003_CA_4_validation,FOODS_2_003,FOODS_2,FOODS,CA_4,CA,Tendencia
FOODS_2_004_CA_4_validation,FOODS_2_004,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_005_CA_4_validation,FOODS_2_005,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_006_CA_4_validation,FOODS_2_006,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_007_CA_4_validation,FOODS_2_007,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_008_CA_4_validation,FOODS_2_008,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_009_CA_4_validation,FOODS_2_009,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_010_CA_4_validation,FOODS_2_010,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_011_CA_4_validation,FOODS_2_011,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_012_CA_4_validation,FOODS_2_012,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_013_CA_4_validation,FOODS_2_013,FOODS_2,FOODS,CA_4,CA,Estacional
FOODS_2_014_CA_4_validation,FOODS_2_014,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_015_CA_4_validation,FOODS_2_015,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_016_CA_4_validation,FOODS_2_016,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_017_CA_4_validation,FOODS_2_017,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_018_CA_4_validation,FOODS_2_018,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_019_CA_4_validation,FOODS_2_019,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_020_CA_4_validation,FOODS_2_020,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_021_CA_4_validation,FOODS_2_021,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_022_CA_4_validation,FOODS_2_022,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_023_CA_4_validation,FOODS_2_023,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_024_CA_4_validation,FOODS_2_024,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_025_CA_4_validation,FOODS_2_025,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_026_CA_4_validation,FOODS_2_026,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_027_CA_4_validation,FOODS_2_027,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_028_CA_4_validation,FOODS_2_028,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_029_CA_4_validation,FOODS_2_029,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_030_CA_4_validation,FOODS_2_030,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_031_CA_4_validation,FOODS_2_031,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_032_CA_4_validation,FOODS_2_032,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_033_CA_4_validation,FOODS_2_033,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_034_CA_4_validation,FOODS_2_034,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_035_CA_4_validation,FOODS_2_035,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_036_CA_4_validation,FOODS_2_036,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_037_CA_4_validation,FOODS_2_037,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_038_CA_4_validation,FOODS_2_038,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
FOODS_2_039_CA_4_validation,FOODS_2_039,FOODS_2,FOODS,CA_4,CA,Sin patrón dominante
